Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector,total_atoms,atom_shap_total,atomwise_shap
CC(C(CCCCCC)C1CCCCC1)C,3,Train,63.0,58.77164,3.505496 15.029710 -9.063092 -5.141304 3.342415 1.953780 -18.215385 -2.928673 10.549033 -0.593894 3.386377 5.334206 3.755242 -2.213304 -1.395768 10.684369 8.734946 5.616468 7.272820 -5.048599 11.521832 2.703590 2.470826 6.557456 -1.620667 -4.742352 0.741108 1.672467 4.722147 -13.615723 2.448303 -1.021657 -5.561803 -8.617213 -5.036094 2.379605 4.950893 2.594673 1.039858 -9.134542 8.434145 5.785337 -5.754076 2.789840 8.025829 -0.895870 4.515105 -9.277263 -0.227853 -16.650192 3.826583 6.945378 -10.704899 -8.483322 5.888217 -4.949479 -1.561977 -7.972944 11.522669 -4.937237 -0.515186 -3.397375 8.260427 2.298917,16,58.77164,"[1.66738668 6.51634904 5.66413241 4.00213649 4.50978663 4.82280393
 4.1280317  3.18821947 1.56712493 4.87036391 3.39447393 3.11969939
 3.13957148 3.11969939 3.39447393 1.66738668]"
CCCC=C(CCCC)CCCCCCC,3,Train,45.0,46.557545,2.519974 11.723141 -7.059618 -3.914456 2.503820 1.251562 -14.021168 -2.479708 8.601000 -0.457145 2.343163 4.317036 2.760912 -2.201510 -0.883888 8.238456 6.790319 4.394424 5.917686 -4.022712 8.797426 1.852803 2.414239 5.109968 -1.306951 -4.075595 0.528170 1.277417 4.077417 -10.698032 2.050777 -0.660625 -3.980940 -6.907990 -3.838800 1.314444 3.962297 2.419026 0.771857 -7.458035 6.614464 4.569174 -4.388253 2.099721 6.141589 -0.812444 3.645546 -7.394499 -0.235872 -13.499618 2.673175 5.592105 -8.615622 -7.062096 4.732005 -3.905835 -1.042163 -6.010115 9.161430 -4.260566 -0.492528 -2.748465 6.344316 2.092021,16,46.557545000000005,"[0.92359827 1.91478955 1.75781405 2.34195733 3.21875056 3.43319188
 2.88933407 2.77218707 1.33355634 3.74538633 4.05397916 5.17172172
 5.04758361 3.87544459 2.69561738 1.38263308]"
CCCCOC(=O)/C=C\C(=O)OCCCC,3,Train,28.0,26.167273,0.669075 8.385652 -5.564903 -1.561376 0.200212 0.433507 -8.094174 -1.098368 4.585762 -0.042426 0.752206 3.817039 3.255486 0.371503 0.735288 3.222559 4.880308 3.626689 3.213052 -1.298028 6.516995 1.232366 0.417118 1.033248 0.112586 -1.627484 0.394010 1.554008 2.001790 -6.181704 2.048038 -0.111165 -2.403203 -3.562773 -1.624204 1.080804 0.763195 1.802173 1.779829 -5.135000 4.280914 3.723571 -1.161459 1.032600 4.556655 0.228223 2.314250 -1.427681 -1.447938 -6.630114 1.966141 3.870683 -4.298886 -2.694745 3.463529 -2.218163 -0.521459 -4.780363 4.624926 -3.599284 -1.238162 -1.642528 3.153507 1.419034,16,26.167273,"[1.53136255 2.82569858 2.79579047 1.33143973 0.54573269 1.53613197
 0.85377176 1.66370839 1.66370839 1.53613241 0.85377212 0.54573285
 1.33143965 2.79579034 2.82569858 1.53136255]"
CCCCCC/C(=C(\C)/CCC=C(C)C)/C,3,Train,24.5,25.41926,1.104107 6.616272 -4.041827 -2.260371 1.291222 0.533694 -7.499604 -1.667530 4.625764 -0.144775 1.086693 2.254392 1.071015 -1.049774 -0.370778 4.476938 3.726554 2.354273 3.098963 -2.314854 4.759100 0.964252 1.183548 2.511325 -0.600533 -2.307840 -0.061509 0.348306 2.356467 -5.655935 1.196602 -0.343459 -2.412943 -3.672096 -2.121157 0.763413 2.205967 1.440089 0.525412 -4.285147 3.514125 2.545882 -2.323190 0.889491 3.163024 -0.437166 1.884345 -4.020963 -0.128788 -7.443250 1.385013 3.019684 -4.695885 -3.545555 2.654820 -2.093765 -0.238895 -3.388621 5.009267 -2.258249 -0.092930 -1.499946 3.342832 1.259935,16,25.419260000000005,"[1.1341259  1.81143582 2.7620461  3.1128974  2.46186812 1.5464609
 0.90196156 0.77387364 0.28033387 1.17396313 1.81121852 2.35924493
 2.50748903 1.25653752 1.25653752 0.26926601]"
C=C(CC(C)(C)C)CC(C)(C)CC(C)(C)C,3,Train,5.0,4.923365,0.421652 1.733017 -0.900195 -0.482115 0.349117 -0.394402 -1.647233 -0.935834 1.045632 -0.102746 0.088909 1.138319 -0.217769 -0.254616 -0.770681 0.742142 0.508151 0.765708 0.655678 -0.710402 1.051671 -0.632640 -0.167837 -0.245464 0.006308 -0.617647 -0.265922 0.299939 0.427341 -1.460305 0.222573 0.045693 -0.384976 -0.480192 -0.262954 0.254595 0.370220 0.265165 0.434679 -0.480243 0.079548 0.326853 -0.565258 0.010252 0.910458 -0.190283 0.262283 -0.781664 0.011704 -1.366906 -0.110216 0.007327 -0.988642 -0.414885 0.743177 -0.354809 -0.076411 -0.664905 1.215129 -0.813548 0.039989 -0.643646 0.182794 0.614381,16,4.923365000000001,"[ 0.30012842 -1.47766196  0.23495193  0.8505814   0.32094304  0.32094304
  0.32094304  0.55250532  0.24692377  0.51166189  0.51166189  0.3963105
  1.07137188  0.25403361  0.25403361  0.25403361]"
CCCCCCCC(CCCC)CCCC,3,Train,45.0,55.959,3.165138 14.305443 -8.398819 -4.558457 3.084181 1.712821 -17.120285 -2.769272 10.201659 -0.580543 2.725560 5.049915 3.769780 -2.495596 -1.234614 9.642218 8.257841 5.354892 7.393142 -4.850773 10.623329 2.500583 2.769749 6.082098 -1.562354 -4.876971 0.702862 1.175343 4.599252 -13.206378 2.592276 -0.964687 -4.717911 -8.347757 -5.203251 1.529378 4.728820 2.780553 0.971484 -8.550882 8.032290 5.325692 -5.291836 2.736084 7.267576 -0.798574 4.660919 -8.909801 -0.640487 -16.230862 3.015797 7.056954 -10.387593 -8.256729 5.852220 -4.627013 -1.235874 -7.767740 10.759814 -4.999943 -0.415926 -3.059985 7.893270 2.748334,16,55.958999999999996,"[1.64337776 3.6059783  3.63271205 4.30551636 4.35653722 4.03463398
 4.57203424 4.73197187 4.43774744 2.92183053 3.70094949 1.47759164
 4.43774744 2.92183053 3.70094949 1.47759164]"
CCCCCCC/C(=C/CCC)/CCCC,3,Train,45.5,46.557545,2.519974 11.723142 -7.059617 -3.914457 2.503820 1.251560 -14.021168 -2.479708 8.600999 -0.457145 2.343163 4.317037 2.760911 -2.201510 -0.883888 8.238456 6.790319 4.394424 5.917687 -4.022712 8.797426 1.852803 2.414240 5.109967 -1.306951 -4.075596 0.528170 1.277417 4.077416 -10.698032 2.050778 -0.660625 -3.980941 -6.907990 -3.838801 1.314444 3.962297 2.419026 0.771856 -7.458035 6.614465 4.569174 -4.388252 2.099722 6.141589 -0.812444 3.645546 -7.394499 -0.235872 -13.499618 2.673174 5.592105 -8.615623 -7.062097 4.732005 -3.905835 -1.042163 -6.010116 9.161430 -4.260566 -0.492528 -2.748465 6.344316 2.092020,16,46.557545,"[1.38263377 2.6956175  3.87544327 5.04758382 5.17172178 4.05397879
 3.74538653 3.2187513  2.34195722 1.75781444 1.91479128 0.92359849
 3.43319076 2.88933431 2.77218534 1.3335564 ]"
CCCC(C)CCCC(C)CCCC(C)C,1,Valid,60.85,59.12023,3.240530 14.986570 -9.250825 -4.960961 3.327874 2.056994 -18.327772 -2.824044 10.890160 -1.121085 3.183482 5.511008 3.817112 -2.642744 -1.366937 11.073302 8.749598 5.263400 7.623570 -5.127493 11.302392 2.669400 2.456628 6.736053 -1.330508 -4.865675 0.741967 2.122666 5.139732 -13.565552 2.062627 -0.726767 -4.868344 -9.321398 -4.796876 2.273835 5.263086 2.843675 0.882618 -9.407101 8.307192 6.130650 -6.203590 2.856143 7.947556 -0.875081 4.691046 -9.169188 -0.267350 -17.317806 3.628841 6.698786 -10.845041 -9.076268 6.063740 -5.006950 -1.647507 -7.707629 11.869316 -4.922587 -1.025231 -3.461153 8.387716 2.513382,16,59.12022999999999,"[1.35991327 2.5892383  3.47891431 6.25730162 2.32067847 4.29372976
 3.58431971 4.25058625 6.0129439  2.2230178  4.25106242 3.47611418
 4.18015259 6.3441784  2.24903951 2.24903951]"
CCCCOC(=O)C=CC(=O)OCCCC,1,Valid,23.0,26.167273,0.669075 8.385652 -5.564903 -1.561376 0.200212 0.433506 -8.094174 -1.098368 4.585763 -0.042426 0.752206 3.817039 3.255485 0.371503 0.735288 3.222559 4.880308 3.626689 3.213052 -1.298029 6.516994 1.232366 0.417117 1.033249 0.112587 -1.627485 0.394010 1.554008 2.001790 -6.181704 2.048038 -0.111165 -2.403203 -3.562773 -1.624204 1.080804 0.763196 1.802174 1.779829 -5.135000 4.280914 3.723572 -1.161459 1.032600 4.556655 0.228223 2.314250 -1.427681 -1.447938 -6.630115 1.966140 3.870684 -4.298886 -2.694746 3.463530 -2.218163 -0.521459 -4.780363 4.624926 -3.599284 -1.238161 -1.642528 3.153508 1.419034,16,26.167273,"[1.53136212 2.82569828 2.79579003 1.33143917 0.54573296 1.53613304
 0.8537716  1.66370898 1.6637092  1.53613329 0.85377189 0.54573286
 1.33143916 2.79579003 2.82569828 1.53136212]"
CCCCCCCCCC(=O)OCCCC,1,Valid,53.42,56.44824,2.511969 14.387632 -9.331127 -4.832738 3.016712 1.146253 -17.136717 -3.000408 9.455641 -0.409608 2.137963 4.931397 4.438557 -2.251391 -0.231290 9.097454 7.725449 5.623761 6.873066 -4.309691 11.172766 3.257493 3.148659 5.364016 -1.495490 -5.027368 0.711940 1.304217 5.059738 -12.512755 2.924336 -1.164649 -5.187224 -7.084671 -4.009912 1.528280 3.865699 3.301837 1.281576 -8.973006 8.226624 5.042994 -4.227391 2.495716 7.273074 -1.161522 5.222231 -8.567899 -1.174411 -15.357479 3.247741 7.739742 -10.839993 -7.373645 6.432787 -4.133455 -1.198481 -8.257047 10.883036 -5.890369 -0.157364 -2.895992 8.104818 3.285250,16,56.44823999999999,"[ 3.49320637  3.6200701   3.36356701  1.1446069   1.38378427  1.73045892
 -1.27796183  2.82493619  3.86861438  6.00261037  7.05824254  4.50066294
  3.43895431  4.89417455  6.73124851  3.67106447]"
CCCCCCCCCCCCOC(=O)C,3,Valid,77.0,71.7907,3.501690 18.590183 -11.877305 -6.550344 4.175486 1.721173 -21.584879 -3.724970 12.332579 -0.900656 2.757806 5.843957 5.086842 -2.671756 -0.593445 12.128172 10.202557 7.376584 8.813362 -5.750728 14.110624 3.890448 4.155710 6.805244 -2.043270 -6.339116 1.060607 1.543587 5.966526 -16.376179 3.924957 -1.274533 -6.877341 -9.199268 -5.482661 1.657177 5.163794 3.802881 1.069393 -11.268026 10.472891 6.616345 -5.552716 3.340620 9.048459 -1.168431 6.589616 -10.813412 -1.289249 -20.064732 4.294175 9.788008 -13.412066 -9.772071 8.341514 -5.569927 -1.433376 -10.274426 13.764535 -7.340114 -0.305432 -3.743447 10.324482 3.714176,16,71.7907,"[2.78582174 5.23519625 5.78554151 6.20768253 6.2939311  6.27604575
 6.27604575 6.27604575 6.30562792 5.86717203 4.61435616 3.05885366
 1.22579198 1.97037778 1.74468557 1.8675245 ]"
CCCCCCCCc1cccc(C)c1C,3,Valid,20.13,23.945778,1.548211 6.162430 -4.639344 -2.861171 2.294400 0.249189 -6.839925 -2.614670 4.519754 -1.388865 0.709922 2.269401 1.565383 -1.969552 -0.980710 4.976076 2.716521 2.700844 2.934320 -2.353209 4.753693 -0.214479 1.112519 1.281924 0.554231 -1.715232 0.102476 1.116091 2.841536 -6.405179 1.044238 -0.140144 -2.626296 -3.482604 -0.665448 0.574758 1.634040 0.865893 -0.192218 -3.885052 2.223812 1.763828 -2.432400 2.185070 3.206227 -0.291278 1.169366 -3.077585 -0.312078 -7.941285 1.778824 2.364616 -4.369589 -3.622648 3.307157 -2.085965 -0.761784 -2.838830 5.124763 -3.340301 -1.681212 -1.689766 3.221575 1.330546,16,23.945778,"[0.90947838 1.52876303 1.33711027 1.80902988 1.87385993 1.81779231
 1.0957794  0.62038901 0.86333697 1.96908556 1.42102881 2.01542546
 1.20919974 1.4410394  2.7789275  1.25553234]"
CC(=CCCC(=CCCC(C)(C=C)O)C)C,1,Test,19.2,19.920929,0.768949 5.667288 -2.682712 -1.605123 1.184625 0.255074 -6.302267 -0.572666 3.800801 0.028847 1.449317 2.294445 1.429244 -0.730444 -0.556997 3.551467 3.024351 1.753487 2.806424 -1.606352 3.826368 0.978922 0.237194 2.175581 -0.527363 -1.769341 -0.096652 0.335605 1.580270 -4.126432 0.955894 -0.129232 -1.383720 -3.303653 -2.324442 1.023204 1.882143 0.931827 0.897300 -3.043025 2.660140 2.298372 -2.359992 0.852465 2.967015 -0.084538 1.374458 -2.851483 0.233834 -5.685049 1.176007 2.027144 -3.209624 -2.568825 2.100986 -1.787120 0.346050 -2.866372 3.659484 -1.382073 0.252047 -0.943897 2.707703 1.168665,16,19.920929000000005,"[ 0.7675363   1.10040976  2.26202628  2.1521416   2.49171526  1.80055141
  2.57904364  1.92493717  1.40981834  0.6976122   0.3718214   0.27077916
  0.16163678 -0.04973353  1.21309695  0.7675363 ]"
CC(C)CCCC(C)CCCC(C)CCO,1,Test,36.5,48.023354,2.759396 12.200624 -7.482980 -4.346090 2.571584 1.240452 -14.569021 -2.660175 8.887693 -0.385542 2.468874 4.733874 3.459270 -2.343101 -0.887441 8.946537 6.727687 4.644440 5.967174 -3.939764 9.247587 2.035224 1.642535 4.943004 -1.065996 -4.169891 0.345322 1.933796 4.579370 -10.703630 2.093337 -0.763169 -4.436773 -7.137952 -3.134977 1.641077 4.184101 2.252560 0.689272 -7.726552 6.606081 4.493376 -4.611656 2.471191 6.510596 -0.891593 4.031609 -7.454333 -0.451947 -13.610935 2.938066 5.530679 -8.540682 -7.147888 5.340959 -4.024887 -1.037904 -6.251556 9.702035 -4.069578 -0.612233 -2.783198 6.960674 2.240404,16,48.023354000000005,"[2.30448762 5.73578015 2.30448762 3.83179101 3.08061898 3.39926332
 4.58945874 1.78404953 3.40289226 3.07346107 3.5797383  5.07652694
 2.04658085 1.56089705 1.56337446 0.68994609]"
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,1,Test,15.0,14.354444,0.416006 3.612508 -2.570956 -1.588110 0.820255 -0.067525 -4.393619 -1.268290 2.395071 -0.104588 0.662217 1.791960 0.877019 -0.726560 -0.689328 2.562777 1.803651 1.239743 1.565776 -1.117802 2.947593 0.291948 0.031637 1.215701 -0.173085 -1.067529 -0.306792 0.487739 1.354240 -3.335594 0.366884 0.045678 -1.548862 -2.135055 -0.612198 0.829385 0.954397 0.691604 0.773901 -2.430982 1.551690 1.592996 -1.824944 0.590297 2.031039 -0.033032 0.911460 -2.144946 -0.203325 -3.938083 0.865189 1.372422 -2.719103 -1.956896 1.556811 -1.016791 -0.435591 -2.120335 2.840794 -1.214654 -0.328400 -1.082381 1.703006 1.165625,16,14.354444000000004,"[ 0.01191139  0.93075069 -0.16109041  4.63118251  0.41287258  0.41287258
  0.41287258 -0.35836173  1.52616357  0.3255851   0.3255851   0.79739089
  4.18252183  0.30139578  0.30139578  0.30139578]"
CCCCCCCCCCCCCC(=O)OC,1,Train,75.8,76.27234,3.729454 19.697702 -12.399317 -6.834792 4.291691 1.905091 -23.219362 -3.597704 13.102779 -0.931993 3.277271 6.506750 5.539989 -2.790483 -0.807220 12.926058 10.959576 7.675058 9.525887 -6.037953 14.973704 4.113434 4.116601 7.599236 -2.122299 -6.629802 1.170166 1.818842 6.325394 -17.378668 3.980093 -1.410608 -7.110431 -10.102912 -6.000555 2.046060 5.490244 3.992224 1.332042 -11.896908 11.185619 7.153788 -6.243186 3.584836 9.798056 -1.313657 6.930394 -11.543909 -1.188286 -21.287153 4.706789 10.106789 -14.226957 -10.582706 8.608539 -5.824626 -1.587349 -10.908801 14.571219 -7.460375 -0.237652 -4.046440 11.031356 3.781224,17,76.27234,"[3.03305986 4.6943301  5.29818236 5.25944948 5.49391949 5.44878869
 5.44878869 5.44878869 5.44878869 5.57787338 3.87492121 4.06872006
 3.00051973 5.67321412 1.75358578 4.08483709 2.66457257]"
CCCCCCCCOCCCCCCCC,1,Train,122.525,125.27326,8.217230 32.955997 -18.681692 -9.608035 7.208978 4.429049 -38.835228 -5.792468 23.221519 -1.511597 6.807673 11.663698 10.085305 -5.378727 -2.951089 22.076166 17.946728 12.257022 16.529970 -9.981000 23.891705 6.008768 6.157530 14.408940 -3.881121 -10.393554 2.713450 1.755566 11.128506 -30.243229 5.804678 -2.293335 -10.777563 -18.075108 -11.934361 4.962449 10.007092 5.253978 2.711229 -17.822981 18.360294 10.770189 -11.589270 7.625300 16.682514 -2.060894 10.296068 -20.049595 -1.709926 -35.768490 8.371143 16.454111 -23.690523 -17.430374 12.941929 -9.269228 -2.876246 -18.278446 23.845303 -10.990400 -0.687964 -6.297780 18.222942 5.786869,17,125.27325999999996,"[3.59632546 4.37265902 7.92187291 8.56124842 8.92093643 8.76784921
 8.64170083 7.99822733 7.71162079 7.99822733 8.64170083 8.76784921
 8.92093643 8.56124842 7.92187291 4.37265902 3.59632546]"
CCCCCCCCCCCCCCCCC,1,Train,105.0,102.49914,6.606184 26.026197 -15.145390 -8.872205 5.757748 3.205811 -31.385210 -5.258604 18.094156 -0.728845 5.631530 9.031805 7.340373 -4.378861 -2.488035 17.878901 15.066810 10.376619 13.103372 -8.540286 19.847471 4.353248 4.857893 10.936676 -3.271282 -8.794566 1.719306 1.974422 8.139904 -24.403788 4.646841 -2.249981 -10.073444 -14.193052 -8.976487 3.267639 7.965999 4.563267 1.923897 -15.231588 15.018274 9.396726 -8.999933 5.415016 13.381695 -1.294254 8.412482 -16.648375 -1.087135 -28.782455 6.685092 13.442919 -18.761080 -14.463905 10.270790 -8.192600 -2.459718 -14.475451 19.344887 -9.656464 -0.322909 -5.590825 14.554042 4.682706,17,102.49913999999998,"[1.56850187 3.60712214 5.67368061 7.13168009 7.39802228 7.39158943
 7.39158943 7.39158943 7.39158943 7.39158943 7.39158943 7.39158943
 7.39802228 7.13168009 5.67368061 3.60712214 1.56850187]"
CCCCC(C)(C)c1ccc2ccccc2c1,1,Train,10.25,9.79014,0.424354 2.551307 -2.011047 -0.552396 0.753333 0.216084 -2.987678 -1.022243 1.507649 -0.276742 0.237018 0.651044 1.030001 -0.517868 -0.236657 1.346234 1.222883 0.892404 1.229313 -0.825218 2.229845 0.023533 0.141164 0.092784 0.008264 -1.309358 -0.243117 -0.112629 0.721132 -2.120890 0.610881 -0.183348 -0.573474 -1.383799 -0.674712 -0.077068 0.211231 0.502351 0.628990 -2.071505 0.897573 0.860656 -0.691475 0.268534 1.462312 0.011012 0.412178 -1.454339 -0.193216 -3.131555 0.636779 1.347762 -2.337144 -0.781226 1.406854 -1.276720 0.177934 -1.387233 1.938056 -0.949034 -0.236807 -0.274696 1.033891 1.355049,17,9.79014,"[0.6853372  1.08760594 1.47602698 1.18321985 1.13763377 0.77781042
 0.77781042 0.30766162 0.2204319  0.3060708  0.36092319 0.09248996
 0.36071088 0.34217123 0.12537137 0.21602233 0.33284213]"
CC(C)CCOCCCC(=O)OCCC(C)C,1,Train,61.7,61.818043,2.635386 15.988499 -9.982521 -4.352406 3.167738 1.953572 -19.996080 -2.192248 10.917470 -0.342856 4.139286 7.147492 5.442513 -2.179878 -0.943112 11.378307 8.557323 6.184890 7.945046 -4.238380 11.923815 3.768389 2.504230 7.730095 -1.220606 -4.087049 1.167272 2.968721 6.249826 -14.043443 2.162179 -0.688236 -5.204311 -9.225735 -4.267652 2.882066 4.288276 3.182567 1.634343 -9.265905 8.947864 6.109436 -6.868102 3.047773 9.467646 -1.497383 5.216542 -8.359379 -0.639552 -17.080206 4.602405 6.860444 -11.590012 -8.922635 6.298777 -4.451901 -2.362005 -8.676142 12.298291 -4.590521 -0.878969 -3.654840 9.208799 2.776305,17,61.818042999999996,"[ 3.98788737 24.8014607   3.98788737 -0.95955541 -4.89614352 -3.64867377
 -5.0310655  -1.97440496  2.2967193   0.77972164  1.22836906  2.39543216
  1.66332804  4.5183649  24.69294241  3.9878866   3.9878866 ]"
CCOC(=O)CCCCCCCC(=O)OCC,3,Train,47.0,43.75132,0.735435 11.764172 -7.109632 -2.755631 1.521513 1.105325 -14.638603 -0.799694 7.580207 -0.142959 2.787099 6.606830 4.566751 -0.936516 0.269343 7.033015 7.138202 5.190729 5.929986 -2.712977 8.863120 2.955620 0.891689 4.853209 -0.139571 -2.350441 0.361393 3.137657 4.440999 -10.207561 1.439711 -0.732886 -3.114117 -6.249629 -2.864648 2.115845 2.411078 2.658174 1.522364 -6.578066 7.314673 5.933440 -3.717650 1.492599 7.258027 -0.575592 4.087636 -3.745408 -0.946203 -12.006962 3.527756 5.159675 -7.955242 -6.350545 3.979752 -3.403160 -1.873313 -7.009313 7.947992 -3.930387 -1.099073 -2.972718 5.884092 2.411302,17,43.75131999999999,"[ 0.3391664  -0.33970865  1.62400094  5.28911398  0.62133097  3.45452833
  2.64312846  5.32516786  5.83786197  5.32516838  2.64312896  3.45452782
  5.2891159   0.62133006  1.62400057 -0.33970794  0.33916598]"
CC(=CCCCCCCCC)C1=CC=CC=C1,3,Train,23.0,22.657084,1.103674 5.460613 -3.980631 -2.224248 1.217590 0.282609 -6.368612 -1.899794 3.840357 -0.356989 0.612110 1.841512 1.002449 -1.425968 -0.379227 4.172034 2.969666 2.201032 2.614820 -1.947826 4.423999 0.326136 1.288364 1.606976 -0.261860 -2.272397 -0.078060 0.501713 2.283731 -5.100038 1.147277 -0.369640 -2.556269 -2.690506 -1.123819 0.248970 1.593149 1.433008 0.297329 -4.096091 2.859701 1.938220 -1.839739 0.894749 2.651779 -0.467143 1.698298 -3.554659 -0.244824 -6.806118 1.395125 2.616317 -4.298405 -3.372564 2.620820 -1.954823 -0.461382 -2.802323 4.695508 -2.724594 -0.658765 -1.335191 2.922355 1.072650,17,22.657084000000008,"[0.61690921 1.47595324 1.27480074 1.71664331 2.11290731 2.48027749
 2.62657611 2.46134107 2.13668262 1.61404274 0.95586553 0.74165761
 0.34831551 0.74550573 0.25578454 0.74550573 0.34831551]"
CCCCCCCCCCCC(=O)OCCC,3,Train,71.0,66.739784,3.070666 17.105537 -10.853357 -5.704108 3.478238 1.459803 -20.540077 -3.239242 11.352057 -0.601208 2.905465 6.062869 5.326879 -2.721288 -0.473861 11.300962 9.353652 6.677860 8.417460 -5.082607 13.015890 3.550607 3.536250 6.646442 -1.722093 -5.742201 1.087339 1.869614 5.875487 -15.006389 3.276932 -1.407513 -6.096008 -8.686483 -4.962999 2.090625 4.704030 3.834652 1.488482 -10.506359 9.736225 6.172954 -5.607650 3.164865 8.784930 -1.584612 6.072966 -10.177015 -1.218524 -18.306068 3.961424 8.660545 -12.714676 -8.928507 7.383804 -4.826535 -1.515368 -9.629491 12.840676 -6.635737 -0.145717 -3.524748 9.569592 3.532301,17,66.73978399999999,"[ 4.26732832  4.94808691  2.76592984  0.26901215  0.1782803   0.04939801
  0.04939801  0.16191002 -1.34115402  2.06868588  3.72347664  9.83316676
  8.45447332  3.6945504   9.32832815 13.08057891  5.20833439]"
CCCCCCC=CCCCCCCCCO,3,Train,46.0,46.163372,2.553721 11.485786 -7.045527 -4.126858 2.351518 0.800267 -13.453258 -3.000094 8.156384 0.021531 1.776333 4.204198 2.880804 -2.242106 -0.658842 7.743592 6.470850 4.607940 5.569883 -3.767514 8.903920 1.749301 2.096963 4.239402 -1.320139 -4.451217 0.375335 1.139718 4.196656 -10.266189 2.542162 -0.996220 -4.627693 -6.171351 -3.295800 0.835831 3.594733 2.391937 0.720230 -7.547114 6.507557 3.899077 -3.627428 2.147635 5.889072 -0.828685 4.191083 -7.514907 -0.567143 -12.832029 2.468124 6.184306 -8.407316 -6.762702 5.147887 -3.757658 -0.873778 -6.063585 8.952127 -4.570592 -0.299120 -2.622016 6.646094 2.590742,17,46.163372,"[1.77083893 2.96523571 3.83525988 4.07359688 3.16645582 2.36714138
 1.95240004 1.95240004 2.36714138 3.13406756 4.10083834 4.38766166
 4.36928388 3.59430774 1.61535547 0.10960502 0.40178229]"
CCCCCCCCCCOC(=O)CCCC,3,Train,61.0,62.0922,2.843306 15.872772 -10.260531 -5.320432 3.214612 1.294326 -18.910473 -3.160741 10.459406 -0.433833 2.516408 5.455002 5.079751 -2.477223 -0.351008 10.236015 8.549324 6.219865 7.706501 -4.654048 12.218757 3.369525 3.437258 6.037876 -1.687672 -5.468287 0.820984 1.416466 5.500912 -13.874320 3.200198 -1.240833 -5.877124 -7.894131 -4.508508 1.818108 4.181707 3.589424 1.515527 -9.808226 9.107093 5.534547 -4.943304 2.921379 8.093765 -1.400563 5.664251 -9.548822 -1.296564 -16.883942 3.701498 8.381596 -11.862557 -8.082475 6.998956 -4.367223 -1.301509 -9.140402 11.896673 -6.282672 -0.106201 -3.194977 8.923254 3.446817,17,62.092200000000005,"[ 0.90377273  3.39635622  6.70655454 10.28858829 10.46050441 10.64894328
 10.42406628  9.89973818  8.75877205  2.5719597  -0.83814681 -2.08158452
 -8.74562255 -1.19027705  1.10275244 -0.84787702  0.63369983]"
