Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector
CC1CCC(C(C1)OC(=O)C)C(C)C,1,Train,19.5,17.944557,0.668438 4.806161 -3.249077 -1.218911 0.423866 0.020408 -6.122555 -0.449468 2.922287 0.396387 1.135634 3.377107 1.740847 -0.322007 -0.196402 2.371521 2.603559 1.916998 1.968481 -1.153268 3.988705 1.125738 0.079113 2.037989 -0.160590 -1.485759 0.548111 1.417562 1.473090 -3.916991 0.924789 0.176477 -1.791589 -2.320806 -0.567706 0.663857 0.804905 1.015353 1.194865 -2.937388 2.432508 2.317667 -2.202412 0.329577 3.110289 -0.025633 1.498484 -1.297754 -0.650126 -4.485281 1.506534 1.889737 -3.217326 -2.142148 1.572846 -0.892783 -0.690793 -2.710783 3.535982 -2.155164 -0.427309 -1.471873 2.284966 1.124764
CCCCCCCCCC(=O)O,1,Train,47.6,46.51547,2.468857 12.204035 -7.006105 -4.684631 2.674690 0.780422 -14.366720 -2.368641 8.616510 -0.629889 2.339365 4.302258 2.864907 -2.002856 -0.825681 8.449696 6.677134 4.499343 6.109214 -4.036518 8.911457 2.352675 1.930511 4.659077 -0.945773 -3.986301 0.659982 1.691687 4.224287 -10.604450 1.991220 -0.953231 -3.991405 -6.502366 -3.768785 1.650775 4.293705 2.355899 0.291489 -7.559433 6.488195 4.458092 -4.164948 2.118241 6.449422 -0.774487 3.815869 -7.027532 -0.197568 -13.058590 2.608944 5.495813 -8.233303 -6.903169 4.865639 -4.131238 -0.993777 -5.827120 9.167253 -4.228768 -0.504438 -2.663892 6.334676 2.251051
CCCCCCC1=CC=CC=C1,1,Train,33.3,32.066666,1.697693 7.919909 -5.155611 -3.143314 1.530794 0.839366 -9.518497 -1.537091 5.305065 -0.304474 1.645222 2.754492 1.889371 -1.316155 -0.465496 5.751172 4.569757 2.957991 4.110301 -2.742677 6.452842 1.121919 1.436113 3.375027 -0.859628 -2.983475 0.255738 1.087147 2.454118 -7.207801 1.200457 -0.622298 -3.285933 -4.137347 -2.456430 1.064119 2.482441 1.805344 0.662658 -5.293111 4.695528 3.153790 -2.934560 1.153295 4.094185 -0.370886 2.472753 -5.122315 -0.093030 -8.991840 2.209421 3.813800 -5.898064 -4.738008 3.117482 -2.697750 -0.685907 -4.003630 6.322614 -3.050769 -0.322917 -2.070738 4.184009 1.117006
CC(C)C1CC(CC(C1)C(C)C)C(C)C,1,Train,25.3,25.71931,1.458297 6.789036 -4.114984 -2.046106 1.424432 0.842991 -7.731209 -1.536708 4.979383 -0.388224 1.478591 2.479717 1.427063 -0.765994 -1.032249 5.138303 4.052357 2.264225 3.059692 -2.208451 4.903157 1.056826 0.755632 3.155223 -0.744971 -2.049972 -0.098382 0.719990 2.229548 -5.561756 1.054588 -0.214903 -2.226712 -4.200608 -2.323622 1.236863 2.512639 1.123931 0.781262 -4.220602 3.576341 2.685450 -3.134025 1.361930 3.406834 -0.516782 1.731246 -4.256171 -0.120306 -7.648002 1.351712 2.691785 -4.723622 -3.618189 2.748332 -2.215175 -0.298068 -3.578323 5.114719 -1.743131 -0.280298 -1.356751 3.531875 1.043339
CCCCCCC(CCCCCC)c1ccccc1,1,Train,40.625,40.807507,2.418568 10.250712 -6.171159 -3.483937 2.160705 1.167700 -12.460397 -2.054164 7.397341 -0.513979 2.204997 4.031528 2.495641 -1.893711 -0.927457 7.354851 5.952477 3.855103 5.323293 -3.538898 7.803905 1.532588 1.954446 4.590651 -1.109836 -3.570061 0.637300 1.437433 3.487221 -9.419215 1.635814 -0.750028 -3.595055 -5.920224 -3.387622 1.289724 3.398821 2.052961 0.636033 -6.330019 5.870440 4.068887 -4.014729 1.836260 5.474435 -0.697540 3.276681 -6.481763 -0.179802 -11.824668 2.468358 4.612078 -7.583282 -6.172205 3.907361 -3.468045 -1.095194 -5.192153 7.973198 -3.678872 -0.428999 -2.546449 5.544166 1.662793
CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,1,Train,19.2,19.920933,0.768949 5.667288 -2.682712 -1.605123 1.184625 0.255074 -6.302267 -0.572666 3.800801 0.028846 1.449317 2.294445 1.429244 -0.730445 -0.556997 3.551467 3.024352 1.753487 2.806424 -1.606352 3.826368 0.978922 0.237194 2.175581 -0.527363 -1.769341 -0.096653 0.335605 1.580271 -4.126432 0.955894 -0.129232 -1.383720 -3.303653 -2.324441 1.023204 1.882143 0.931827 0.897299 -3.043025 2.660140 2.298372 -2.359991 0.852465 2.967015 -0.084538 1.374458 -2.851483 0.233834 -5.685049 1.176007 2.027144 -3.209624 -2.568825 2.100985 -1.787120 0.346050 -2.866373 3.659484 -1.382073 0.252047 -0.943897 2.707703 1.168665
CCCCCCCCO,1,Train,36.1,36.482765,1.971723 8.852713 -5.711166 -3.549247 1.869906 0.299806 -10.509978 -2.391867 6.190111 0.043223 1.268816 3.375584 2.423281 -1.835186 -0.368436 5.802804 4.874424 3.632228 4.237725 -2.897787 7.192833 1.229616 1.573584 2.921470 -1.004155 -3.610850 0.125721 0.914238 3.465785 -8.045169 2.087106 -0.821922 -3.964272 -4.520954 -2.133768 0.742478 2.459341 1.949993 0.649263 -6.082729 5.086948 2.868956 -2.644565 1.760692 4.620095 -0.445954 3.432124 -5.879751 -0.576431 -9.841841 2.146740 5.009884 -6.533160 -5.272151 4.224214 -2.868407 -0.673438 -4.727685 6.974329 -3.876935 -0.318597 -2.136788 5.283858 2.211567
CCCCC(C)CC,1,Train,45,46.368923,2.267500 11.448519 -7.420034 -3.916420 2.462377 1.307734 -14.295670 -2.360494 8.239945 -0.654786 2.346530 4.208600 2.899661 -2.050057 -0.949273 8.340297 6.742040 3.879423 5.678307 -3.869162 8.995958 1.970267 2.047588 5.070564 -1.195545 -3.945484 0.450650 1.596487 3.983338 -10.502853 1.721332 -0.537981 -4.171083 -7.068293 -3.547868 1.860979 3.871462 2.510457 0.988839 -7.649443 6.560532 4.629041 -4.906802 1.998644 6.165099 -0.664217 3.738750 -7.340886 -0.127263 -13.206520 2.878559 5.261244 -8.559745 -7.087959 4.611898 -3.790071 -1.428553 -5.933901 9.225699 -4.016788 -0.812547 -2.795074 6.463279 1.955851
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,1,Train,85.9,83.95519,4.558927 23.319794 -12.815701 -5.431929 4.227830 2.821333 -26.928055 -1.846304 15.824551 -0.945651 4.491757 8.961609 7.317820 -2.535529 -1.435632 15.541852 12.354993 7.566823 12.589403 -5.801752 16.220795 4.721345 4.420437 10.502439 -1.868733 -6.256524 2.536373 1.824337 8.528625 -19.379240 4.166411 -1.024092 -6.484824 -12.836602 -8.325695 4.315639 6.382030 3.990014 2.631876 -11.856244 12.824636 7.448742 -8.587873 4.914285 11.659815 -1.723981 7.502985 -13.055404 -1.569393 -24.426716 5.484030 10.438198 -15.737984 -12.197599 8.154719 -5.357018 -2.370137 -12.233111 15.760521 -5.956687 -0.586444 -4.146819 12.363665 3.836091
C1=CC=CC=C1,1,Train,14.3,14.633641,0.603196 4.822661 -2.709725 -1.097322 0.187297 0.153521 -4.850620 0.707676 2.182109 0.468897 0.724436 1.824150 1.154189 -0.333056 -0.220635 2.496128 2.172610 1.065960 2.806807 -0.896360 2.842274 1.053844 -0.169255 1.356526 -0.224762 -1.402099 0.296113 0.447132 0.765813 -2.844122 0.219538 0.055152 -1.752564 -1.637813 -1.823873 1.115394 0.530989 0.894770 1.010128 -2.924960 2.723113 2.160536 -2.047676 -0.065655 2.075468 -0.193752 0.544857 -2.048379 -0.233108 -4.240970 1.184815 1.844668 -2.720574 -1.651320 1.132027 -1.393190 0.090289 -2.446891 2.099740 -0.548462 -0.322964 -0.873853 2.100070 0.267365
CC1CC(CC(C1)C)C,1,Train,30.5,29.971064,1.607648 8.029952 -4.599926 -2.357008 1.710360 1.141664 -9.389662 -1.089236 5.668543 -0.398784 2.029573 3.006105 1.868049 -0.972997 -1.147496 5.636208 4.633646 2.779971 3.980899 -2.685121 5.689100 1.484189 0.919213 3.735057 -0.784075 -2.174319 0.122474 0.915679 2.405763 -6.846039 1.002021 -0.243929 -2.377690 -4.956051 -2.938520 1.543677 2.656577 1.307734 0.997760 -4.663393 4.269671 3.400705 -3.616095 1.543187 4.125772 -0.355790 1.920366 -4.828396 -0.164776 -8.843130 1.852217 3.291852 -5.261805 -4.415039 3.132799 -2.525667 -0.444510 -4.189282 5.792007 -1.939216 -0.261677 -1.664635 4.041438 1.187803
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,1,Train,57.875,58.095093,3.205752 14.990229 -8.921865 -4.838266 3.091222 1.932493 -18.651270 -2.800577 10.769239 -1.071678 3.707740 6.257773 3.769653 -2.623120 -1.834211 11.467307 8.456626 5.665791 7.825905 -5.010867 10.893432 2.312445 2.109768 7.093180 -1.103558 -4.165545 1.025491 3.002962 5.124229 -13.886816 1.513300 -0.900653 -4.611126 -8.977455 -4.661191 2.565993 5.004854 2.756897 0.779406 -8.969362 8.102950 6.376149 -6.668139 2.968339 8.298443 -1.173567 4.440315 -8.662497 -0.045169 -16.938019 3.835571 5.846118 -10.922187 -8.994246 5.650022 -5.220582 -1.965140 -7.493930 11.675679 -4.736945 -1.283979 -3.649642 7.822577 2.048682
CCCCCCOCC(CC)CC,1,Train,93.21,98.0692,5.555434 24.910995 -14.759382 -8.054844 5.701307 3.093650 -30.402554 -4.924325 17.478977 -1.039067 5.452862 9.327415 6.845116 -4.225514 -1.919414 17.624849 14.099938 9.299459 12.214419 -7.824618 18.827543 4.724901 4.524058 11.152627 -2.724187 -8.097828 2.096696 2.927003 8.513405 -22.629549 3.991673 -1.740098 -8.885766 -14.127790 -7.929114 3.647434 7.907488 4.519627 1.641356 -14.921797 14.154625 9.374704 -9.115535 4.705679 13.322622 -1.794190 8.232536 -15.201163 -0.754860 -27.519337 6.458980 12.227242 -18.314075 -14.233051 9.799011 -7.843515 -2.717581 -13.220394 19.183886 -8.833315 -0.929741 -5.610313 14.128962 4.568116
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,1,Train,39.19,38.632835,2.564250 8.849433 -6.353835 -3.273514 1.974714 0.661152 -10.768227 -3.449975 6.368448 -0.283777 1.219904 3.634109 2.693961 -2.610504 -0.721807 6.392125 4.898841 4.402068 4.159957 -3.107043 7.626024 -0.134727 2.198709 2.753400 -0.964081 -3.781624 0.155183 0.847619 3.698194 -8.865805 2.255812 -0.504357 -4.849299 -4.904004 -1.750592 0.474131 2.186733 2.214461 0.812093 -6.628043 4.774827 2.862362 -3.129001 1.953204 4.550568 -0.838112 3.094100 -6.661532 -0.743842 -10.865877 2.655399 5.003252 -7.274625 -5.275989 4.600133 -2.979948 -1.124882 -5.186170 7.572695 -4.790349 -0.504998 -2.567095 5.394391 2.139870
CC(=CCCC(=CCO)C)C,1,Train,19.3,19.034586,0.684857 5.465575 -2.497780 -1.499188 1.175917 0.185731 -6.162111 -0.431370 3.557348 0.113356 1.473675 2.260083 1.373361 -0.596771 -0.593562 3.426630 2.867151 1.547425 2.658359 -1.503263 3.607400 0.974391 0.175290 2.196284 -0.501647 -1.591025 -0.064263 0.386616 1.469268 -3.927953 0.890727 -0.083182 -1.363248 -3.143646 -2.305455 1.137221 1.831535 0.922835 1.000725 -2.900181 2.597396 2.289821 -2.411263 0.838072 2.857687 -0.040061 1.325833 -2.786078 0.203383 -5.406031 1.102682 1.891085 -3.027655 -2.506978 1.882942 -1.653135 0.304699 -2.736835 3.411818 -1.226832 0.234061 -0.863846 2.542526 1.087590
CC1CCC(C(C1)C)C,1,Train,24.4,24.146336,1.226729 6.471399 -3.774248 -1.884387 1.435722 0.959367 -7.446261 -0.737812 4.527874 -0.320603 1.630238 2.386903 1.516001 -0.666686 -0.938967 4.461471 3.768648 2.203772 3.236692 -2.110438 4.617512 1.243050 0.710709 3.033018 -0.735357 -1.787729 0.069576 0.507375 1.842114 -5.490261 0.807986 -0.098329 -2.039175 -3.987407 -2.540286 1.316839 2.009863 0.938591 0.943704 -3.793704 3.479615 2.711459 -3.019756 1.213449 3.280455 -0.131092 1.497267 -3.914901 -0.182410 -7.123085 1.592392 2.801126 -4.102740 -3.463699 2.486621 -2.014856 -0.177420 -3.437686 4.522928 -1.491472 -0.154273 -1.266715 3.283704 1.023853
CC1CC(=O)CC(C1)(C)C,1,Train,11.9,11.797859,0.244866 3.022797 -1.882400 -1.012736 0.500967 -0.157197 -4.000741 -0.285907 1.789534 0.262397 0.919994 1.841185 0.845956 -0.189479 -0.227798 1.609075 1.649324 0.962453 1.387386 -0.944086 2.621493 0.743804 0.013422 1.558893 -0.201889 -1.072114 0.266425 0.761030 0.712232 -2.513930 0.506246 0.161888 -1.135384 -1.642369 -0.616263 0.681372 0.818727 0.746534 0.726782 -1.934414 1.335728 1.489063 -1.602461 0.041172 1.824689 0.070334 0.830348 -1.262522 -0.153141 -2.812895 0.803618 1.176717 -2.128170 -1.557522 0.965514 -0.678840 -0.367072 -1.503863 2.359602 -1.212467 -0.117934 -1.053157 1.347260 0.892305
CCC(C)(CCCC(C)C)O,1,Train,28.56,28.446598,1.388737 7.571682 -4.144138 -2.498269 1.638800 0.627249 -8.925150 -1.235548 5.377095 -0.192141 1.818027 2.833168 2.061758 -1.149151 -0.686104 5.387323 4.172750 2.516411 3.747248 -2.438080 5.391850 1.484130 0.675457 3.155134 -0.552459 -2.374296 0.252595 1.019200 2.637671 -6.150193 1.087883 -0.287986 -2.406245 -4.525258 -2.558916 1.317878 2.859278 1.436037 0.569108 -4.479350 4.001962 3.146847 -3.037159 1.431133 4.054147 -0.317256 2.278776 -4.181130 -0.005659 -8.091853 1.702982 3.030214 -4.835853 -4.270052 3.003162 -2.522874 -0.350590 -3.772511 5.512386 -2.121454 -0.280122 -1.567288 3.931461 1.284611
COCOCOCOC,1,Train,72,72.43459,3.836788 19.669191 -10.731609 -5.100767 3.874193 2.265562 -23.415764 -1.994891 12.948188 -0.773888 5.045063 8.756944 5.892232 -1.760371 -0.905650 13.351878 10.773731 6.806897 9.504676 -5.130995 14.383724 4.566750 2.808089 9.781055 -1.766326 -4.468170 2.306925 2.674603 7.582988 -16.130915 3.274439 -0.696091 -5.670873 -11.177352 -7.384368 4.614834 5.779031 3.031113 2.144268 -10.238695 10.710957 7.662225 -8.384637 3.831098 11.358472 -1.115317 5.782454 -10.814739 -0.711950 -20.137388 4.896304 7.962295 -13.525225 -10.038627 6.788446 -5.044386 -2.149066 -10.134485 13.898732 -4.686741 -0.656235 -4.420875 10.720366 2.473579
CC(C)CC(=O)CC(C)C,1,Train,14,13.523971,0.497260 3.457670 -2.171137 -1.451240 0.711219 -0.217387 -4.363682 -1.278975 2.346664 0.223544 0.826986 1.895939 1.098737 -0.714261 -0.691344 2.750705 1.700423 1.111029 1.588052 -0.878949 2.792630 0.863101 0.221969 1.443499 -0.082120 -0.950561 0.150229 1.013594 1.652486 -3.264848 0.382595 -0.244989 -0.997319 -2.098561 -0.436395 0.518266 1.348695 0.732813 0.458868 -1.931797 1.430730 1.238030 -1.439967 0.520490 2.254430 -0.314584 1.069091 -1.695059 -0.165790 -3.650944 0.477822 1.069881 -2.770610 -1.928705 1.220769 -0.823009 -0.814992 -1.701995 2.979321 -1.561748 -0.410281 -1.211322 1.527891 1.014201
CCCCC12CC3CC(C1)CC(C3)C2,1,Train,49.1,48.77649,3.002559 13.017579 -7.348784 -3.917823 2.811167 1.901182 -15.251310 -1.749335 9.422147 -0.701449 3.255730 4.586965 3.240867 -1.760580 -1.633964 9.267915 7.306747 4.883235 6.792292 -4.425498 9.234026 2.379272 2.363786 6.078519 -1.234305 -3.679385 0.566718 1.245286 4.076612 -11.631277 1.927323 -0.480795 -3.725022 -7.592374 -4.894796 1.848452 4.573541 2.107842 0.928116 -7.278756 7.034180 5.109412 -5.174359 2.820264 6.674767 -0.663517 3.339194 -7.571925 -0.379058 -14.659897 3.051702 5.661862 -8.712758 -7.357022 5.052946 -4.185579 -1.010296 -6.779083 9.710061 -3.604520 -0.551920 -2.656593 6.653471 1.590367
CCCCCCCCOCCCCCCCC,1,Train,122.525,125.27326,8.217230 32.955997 -18.681692 -9.608035 7.208978 4.429049 -38.835228 -5.792468 23.221519 -1.511597 6.807673 11.663698 10.085305 -5.378727 -2.951089 22.076166 17.946728 12.257022 16.529970 -9.981000 23.891705 6.008768 6.157530 14.408940 -3.881121 -10.393554 2.713450 1.755566 11.128506 -30.243229 5.804678 -2.293335 -10.777563 -18.075108 -11.934361 4.962449 10.007092 5.253978 2.711229 -17.822981 18.360294 10.770189 -11.589270 7.625300 16.682514 -2.060894 10.296068 -20.049595 -1.709926 -35.768490 8.371143 16.454111 -23.690523 -17.430374 12.941929 -9.269228 -2.876246 -18.278446 23.845303 -10.990400 -0.687964 -6.297780 18.222942 5.786869
C1CCC(=O)C1,1,Train,9,8.6215105,0.377791 2.524336 -1.542975 -0.499616 0.024781 -0.140504 -2.868095 -0.087853 1.362261 0.198377 0.549852 1.520893 0.827633 -0.032404 -0.044352 1.010777 1.344471 0.837637 1.004812 -0.667091 2.001950 0.416489 -0.056750 0.768732 -0.089460 -0.933415 0.263474 0.570967 0.439985 -1.895764 0.339545 -0.007781 -0.864547 -0.946607 -0.441036 0.205741 0.339834 0.638524 0.558278 -1.493555 1.258684 0.863250 -1.114824 -0.054707 1.222027 0.041529 0.864389 -0.732974 -0.119419 -2.107118 0.798656 0.830040 -1.344309 -0.974954 0.812961 -0.472652 -0.121704 -1.328097 1.684112 -1.181329 -0.094629 -0.836053 0.944309 0.394332
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,1,Train,20.4,20.63066,0.816643 5.282982 -3.141250 -2.276611 0.768077 -0.210251 -5.984367 -1.529237 3.881529 0.111354 0.712840 2.039620 1.076124 -1.249290 0.081388 3.677021 2.914961 1.876536 2.630256 -1.526427 3.910964 0.654424 0.717779 1.403064 -0.356096 -2.141058 -0.021075 0.496035 2.066060 -4.261587 1.292907 -0.416457 -2.063376 -2.843642 -1.337984 0.577474 1.965906 1.445103 0.241039 -3.804230 2.545483 1.640090 -1.518534 0.625462 2.768256 -0.638968 1.786974 -3.218268 -0.030444 -5.642055 0.696785 2.422622 -3.590314 -2.937133 2.142566 -1.734523 -0.260276 -2.488875 4.226593 -2.193410 -0.119019 -1.306187 2.759849 1.407990
CCCCCCCCCCCCCCO,1,Train,80.8,70.05141,4.326156 17.480627 -10.846459 -6.060189 3.765675 1.885251 -20.793459 -3.883747 12.037252 -0.229100 3.285707 6.249981 5.233982 -3.171834 -1.326106 11.826790 9.869299 7.124938 8.648114 -5.547146 13.510895 2.533008 3.259772 6.739998 -2.053608 -6.356917 0.611673 1.445360 6.152745 -16.126326 3.656691 -1.288009 -7.324492 -9.610610 -5.404305 1.643879 4.783545 3.319674 1.480589 -10.970566 10.083799 6.168532 -5.804404 3.958703 9.004080 -0.732333 6.207387 -11.247200 -1.020940 -19.516335 4.794070 9.475656 -12.581623 -10.006184 7.809962 -5.411473 -1.489720 -9.809300 13.276807 -6.758838 -0.378504 -3.905078 10.217096 3.516294
CCCCCCCC(C)O,1,Train,39.8,40.158684,2.070467 10.353134 -6.040838 -4.049453 2.231656 0.563966 -12.028493 -2.252575 7.263675 -0.288402 1.643928 3.662975 2.324869 -1.814873 -0.389948 7.101413 5.827405 3.898491 5.038895 -3.393388 7.740882 1.933204 1.697459 3.794624 -0.889557 -3.663247 0.401769 1.284789 3.658273 -8.937325 2.129940 -0.942885 -3.691420 -5.421921 -3.002055 1.244747 3.595061 1.987192 0.379843 -6.562486 5.623360 3.622716 -3.289911 1.771641 5.371024 -0.694348 3.531448 -6.119143 -0.327144 -11.233128 2.074963 5.004467 -7.235480 -5.930721 4.281133 -3.471011 -0.683178 -4.960137 7.844966 -3.801494 -0.315038 -2.235481 5.744402 2.107231
COC1CCCC1,1,Train,47.3,51.21381,3.570692 13.694381 -7.795167 -4.444279 2.593509 1.482683 -16.185564 -2.173978 9.333072 -0.624514 3.003533 5.084950 3.946527 -1.862108 -1.060364 9.457952 7.179321 5.004912 6.613833 -4.003548 10.205563 2.355522 2.259798 6.004017 -1.587484 -4.288564 1.281618 1.338674 4.651255 -12.150904 2.267384 -1.164970 -4.735027 -7.094870 -4.568878 2.411451 4.414341 2.171102 0.899672 -7.222991 7.734494 4.043218 -5.150813 2.661445 7.473894 -1.033426 4.180251 -8.422261 -0.549505 -14.400990 3.351865 5.676173 -9.605602 -6.602143 4.925186 -3.716902 -1.404542 -7.249309 10.047813 -4.184118 -0.151837 -3.012939 7.139172 1.790491
CCOC(=O)C(C)OCC,1,Train,23.1,21.99753,0.601036 5.842847 -3.904550 -1.059448 0.427695 0.394248 -7.286943 -0.976768 3.492593 0.729948 1.682710 4.327854 2.524600 -0.120083 -0.160698 2.936629 3.405366 2.704019 1.727999 -1.248246 5.152029 1.702483 0.120910 2.866976 -0.485453 -1.322395 0.472467 1.850975 2.064761 -4.172936 1.056756 0.195377 -2.427870 -2.859518 -0.813574 0.859549 1.069843 1.223940 1.502720 -3.787409 3.339439 3.169814 -2.357075 0.601024 4.039239 -0.092129 1.885027 -1.703378 -0.470444 -5.410178 2.041027 2.377846 -3.973614 -2.337880 1.887837 -1.261216 -0.716426 -3.429127 4.280079 -2.110279 -0.706544 -1.519172 2.863385 1.243817
CCCCCC(C)C,1,Train,52.6,53.74387,2.649966 13.292315 -8.495021 -4.692094 2.940480 1.573181 -16.522194 -2.857714 9.348952 -0.721058 2.714131 4.855403 3.231007 -2.360268 -0.834408 9.725612 7.884446 4.757248 6.532718 -4.486898 10.433043 2.310883 2.288368 5.845016 -1.300084 -4.603319 0.573396 1.823308 4.526691 -12.080752 2.056456 -0.800801 -4.944818 -7.956689 -4.039693 2.078038 4.496670 2.714384 0.929812 -8.819501 7.641446 5.404948 -5.299267 2.256850 7.221399 -0.810663 4.351068 -8.361931 -0.209570 -15.261564 3.334005 6.319673 -9.962854 -8.041446 5.353358 -4.510180 -1.513976 -6.908700 10.686090 -4.774548 -0.821756 -3.145143 7.677387 2.384218
CCC(=O)CC,1,Train,9.7,9.496434,0.249226 2.951606 -1.305736 -0.870330 0.418595 -0.474750 -3.241221 -0.296018 1.755488 0.199905 0.849892 1.935954 0.783071 -0.448357 -0.256447 1.238585 1.310008 0.824572 1.169748 -0.741101 2.097183 0.417084 -0.142237 0.884753 0.034677 -0.855524 0.398893 0.789868 0.887932 -2.588632 0.389506 0.001189 -0.639441 -1.221718 -0.451909 0.453701 0.820454 0.531658 0.598752 -1.368470 1.054962 1.004972 -1.086270 0.028446 1.568817 0.089402 0.765398 -0.621967 0.030870 -2.188263 0.597668 0.801434 -1.685691 -1.173056 0.939015 -0.303102 -0.016087 -1.254323 1.690440 -1.451600 0.021803 -1.062677 0.811566 0.586115
C1C=CCO1,1,Train,15.6,15.202559,0.811598 4.197516 -2.311420 -1.326312 0.815087 0.361922 -4.855430 -0.142025 2.682781 -0.192519 1.232752 1.752658 1.137502 -0.315556 -0.365872 2.754768 2.209656 1.398252 2.226740 -1.314729 3.105560 0.979607 0.437694 1.962065 -0.219625 -1.200812 0.387203 0.662600 1.276493 -3.345863 0.567504 -0.163233 -1.178768 -2.194183 -1.455567 0.812460 1.321612 0.806653 0.408118 -2.300864 2.229624 1.739494 -1.703903 0.512273 2.195921 0.024349 1.103515 -1.951186 -0.035070 -4.282589 1.056367 1.465530 -2.706989 -2.212457 1.398833 -1.203430 -0.318730 -2.051771 2.932425 -1.196460 -0.097398 -1.042840 1.942099 0.531771
COCCO,1,Train,15.5,15.091394,0.861859 3.969745 -1.812741 -1.469482 0.620248 -0.029667 -4.634341 -0.450518 2.698396 0.289614 1.320986 2.100582 1.567314 -0.361040 -0.167270 2.159544 2.281322 1.558579 1.907223 -1.280764 3.208389 1.039258 -0.128167 1.691866 -0.437518 -1.513180 0.284583 0.780984 1.567153 -2.973407 0.764758 -0.351767 -1.477721 -1.856166 -1.157980 0.983845 1.132066 0.527036 0.665273 -1.998117 2.161610 1.396242 -1.479272 0.953682 2.526681 -0.010316 1.522933 -1.913416 0.002064 -4.155185 1.039559 1.791881 -2.533932 -1.947225 1.233942 -0.953116 -0.136816 -1.901652 2.518888 -1.032995 0.112038 -0.802759 2.283847 0.860955
CCCCC1CCCCC(=O)O1,1,Train,40.5,40.148716,1.902258 10.929131 -5.979642 -2.992331 2.233547 1.301108 -12.744181 -0.920030 7.258482 -0.281342 2.276515 4.088919 3.307975 -1.162344 -0.562927 6.881803 5.958499 4.018690 5.845444 -3.313559 7.805373 2.989573 1.873099 4.842452 -0.763541 -3.080019 0.911361 1.125979 3.690717 -9.309858 1.840777 -0.638270 -2.973756 -5.781439 -3.767946 1.573363 3.360612 1.950038 0.775376 -5.633094 5.972380 4.042192 -3.618188 1.658289 5.540838 -0.550396 3.486226 -5.451031 -0.693069 -11.674397 2.273200 5.095102 -7.533909 -5.702656 4.213854 -3.054950 -0.973874 -5.813568 7.688357 -3.241313 -0.050898 -2.170469 5.812205 2.042871
